Symbol	Description
TDRLF.OB	Tudor Ltd
TDYS.OB	Tetridyn Solutions
TDYT.OB	Thermodynetics Inc
TECA.OB	Techalt Inc
TECGF.OB	Technicoil Corp
TECM.OB	Techmedia Advertisg
TECO.OB	Treaty Energy Corp
TECZ.OB	Technipower Systems
TEEE.OB	Golf Rounds.Com Inc
TEFOF.OB	Telefonica Sa Ords
TEGCD.OB	Thrust Energy Corp.
TEGR.OB	Terra Energy & Res
TEGY.OB	Transact Energy
TEJS.OB	Tejas Incorporated
TEKCQ.OB	Teknowledge Corp
TEKI.OB	Tek Digitel Corp
TELNF.OB	Telenor Asa
TELNY.OB	Telenor Asa Ads
TELOZ.OB	Tel Offshore Trust
TELT.OB	Teltronics Inc
TEMN.OB	Team Nation Holdings
TEMO.OB	Tempcoinc.
TENG.OB	Trans Energy Inc
TERA.OB	Teraforce Tech Corp
TERRF.OB	Trasmissione Elettri
TETAA.OB	Teton Advisors Inc
TETHF.OB	Tethys Petroleum Limited
TETZF.OB	Trilogy Energy Corp
TEUTF.OB	Teuton Res Corp
TEVE.OB	Telvue Corp
TEVI.OB	The Estate Vault Inc
TEWI.OB	Titan Energy Worldwd
TEXC.OB	Texcom Inc.
TEXG.OB	Terax Energy Inc
TEXOF.OB	Texon Petro Ltd
TFBN.OB	Tfn Football Ntwk In
TFFTF.OB	Transfield Svcs Ltd
TFIFF.OB	Transforce Inc Fund
TFONF.OB	Telefonos De Mexico
TFRFF.OB	Tefron Ltd New
TFRY.OB	Tasty Fries Inc
TFZI.OB	The Fight Zone Inc
TGAFF.OB	Taiga Bdg Prds
TGASF.OB	Towngas China Co Ltd
TGCM.OB	Trans-Global Capital
TGEN.OB	Targeted Genetics Cp
TGFN.OB	Tgfin Holdings Inc
TGGI.OB	Trans Global Grp In
TGIC.OB	Triad Guaranty Inc
TGILF.OB	Tiger Intl Resources
TGLN.OB	Tbc Global News
TGLO.OB	Theglobe.Com Inc
TGLP.OB	Tongli Pharma Usa
TGONF.OB	Tetragon Financial
TGOPF.OB	3I Group Plc
TGOSY.OB	Toyoda Gosei Co Ltd
TGRO.OB	Tiger Oil And Energy Inc
TGRPF.OB	Tanfield Grp Plc
TGRUF.OB	Tigris Uranium Corp
TGSNF.OB	Tgs Nopec Geophysica
TGSNY.OB	Tgs Nopec Geophysica
TGWEF.OB	Tg World Energy Corp
TGWI.OB	Tenguy World Intl
THAFF.OB	Thoresen Thai Agcies
THCB.OB	Texas Hill Ctry Bbq
THDS.OB	3Dshopping.Com
THES.OB	Thermal Energy Stora
THKLY.OB	T H K Co Ltd Adr
THKUF.OB	Toll Hldgs Ltd
THKUY.OB	Toll Holdings Ltd Ad
THLEF.OB	Thales Ord
THLT.OB	Techlite Inc
THMG.OB	Thunder Mountn Gold
THMRN.OB	Thornburg Mtg Inc
THMRO.OB	Thornburg Mtg Pf D
THMRP.OB	Thornburg Mtg Pfd C
THMRQ.OB	Thornburg Mtg Inc
THNKQ.OB	Thinkengine Networks
THOEF.OB	Tahoe Res Inc
THPHF.OB	Thinkpath Inc
THRA.OB	Therma-Med Inc
THRLF.OB	Tearlach Resources L
THRR.OB	Thresher Industries
THRSF.OB	Thunderbird Resorts
THTCF.OB	Theratechnolgie Cl B
THVB.OB	Thomasville Bancshar
THVDF.OB	Thelon Ventures Ltd
THVUF.OB	Thai Veg Oil Uts
THWI.OB	Thwapr Inc.
THYCF.OB	Taiheiyo Cement Cp
THYCY.OB	Taiheiyo Cement Corp
TIACF.OB	Tian An China Invts
TIAJF.OB	Telecom Italia Spa
TIAMF.OB	Telecom Italia Me Az
TIAOF.OB	Telecom Italia New O
TIDE.OB	Tidelands Oil & Gas
TIDZF.OB	Tuscany Intl Drillin
TIGE.OB	Tigrent Inc.
TIGI.OB	Teleservices Int Grp
TIKRF.OB	Tikcro Technologies
TIMNF.OB	Timminco Ltd
TINLY.OB	Teijin Ltd Adr
TINTF.OB	Mantra Mining Inc
TIPNF.OB	Tyner Resources Ltd
TIPS.OB	Tianrong Intrnet Pro
TIRTZ.OB	Tidelands Royalty Tr B Ubi
TIRXF.OB	Tirex Resources Ltd.
TISCY.OB	Taisei Corp Ltd Adr
TISDZ.OB	Treasure Isld Rlty
TITAF.OB	Titan Trading Analytics Inc.
TITL.OB	Title Consulting
TITT.OB	Titan Technologies Inc
TITUF.OB	Titanium Corp Inc
TITXF.OB	Titan Medical Inc
TIVU.OB	Tivus Inc.
TIXC.OB	Tix Corporation
TJIPF.OB	Tianjin Port Develop
TJSCF.OB	Tianjin Development
TJSS.OB	Taj Systems Inc
TKAGY.OB	Telekom Austria Ag
TKECF.OB	Tokyo Electric Power
TKER.OB	Tasker Products Corp
TKFHY.OB	Tekfen Holding A.S.
TKGBF.OB	Turkiye Garanti Bank
TKGBY.OB	Turkiye Garanti Bank
TKGL.OB	Tekegldmpire Inc.
TKGN.OB	Tekoil & Gas Corporation
TKGSF.OB	Tokyo Gas Co Ltd
TKGSY.OB	Tokyo Gas Co Ltd Adr
TKMAF.OB	Telekom Aust Ag Wien
TKMGF.OB	Telekom Polska Sa Sp
TKOI.OB	Telkonet Inc
TKOMY.OB	Tokio Marine Adr
TKPHF.OB	Takeda Pharmaceutica
TKPPY.OB	Technip Ads
TKPYY.OB	Takeda Pharma
TKRFF.OB	Tinka Resources Ltd
TKTDY.OB	Takata Corp Unsp Adr
TKYMF.OB	Tokuyama Corp
TKYVY.OB	Turkiye Vakiflar Bankasi T.A.O.
TLAG.OB	Total Apparel Group
TLAN.OB	Talent Alliance Inc
TLCO.OB	Teleconnect Inc
TLCV.OB	Tlc Vision Corp
TLDG.OB	Teledigital Inc
TLDN.OB	Tilden Associates In
TLEIY.OB	Telecity Group Plc
TLGN.OB	Totally Green Inc
TLKGY.OB	Telkom Sa Ltd Ads
TLLE.OB	Teletouch Commun Inc
TLNPF.OB	Thallion Pharma Inc
TLOFF.OB	Talon Metal Corp
TLON.OB	Talon Therapeutics Inc
TLPC.OB	Telpac Industries
TLPEQ.OB	Teleplus World Corp
TLPFF.OB	Teleperformance S.A.
TLPH.OB	Teliphone Corp.
TLSNF.OB	Teliasonera Ab Ord
TLSNY.OB	Teliasonera Adr
TLSRP.OB	Telos Corp 12%Pfd
TLSSF.OB	Timeless Software
TLSYY.OB	Telstra Cp Ads
TLTFF.OB	Theralase Technologi
TLTHF.OB	Talison Lithium Ltd
TLVA.OB	Telava Networks Inc
TLXLF.OB	Telmex Intl Shs L
TLXPF.OB	Thundelarra Explorat
TLXTQ.OB	Telemetrix Inc
TMAK.OB	Touchmark Bancshares
TMBCF.OB	Tembec Inc New
TMBXF.OB	Tombstone Explortn
TMCO.OB	Temco Service Inds I
TMCV.OB	Temecula Valley [Ca]
TMCVP.OB	Temecula Valley Trst
TMEB.OB	Terme Bancorp Inc
TMED.OB	Trimedyne Inc
TMEG.OB	Trimedia Entertainmt
TMEN.OB	Thermoenergy Corp
TMGEF.OB	Thermal Energy Intl
TMGOF.OB	Timmins Gold Corp
TMGR.OB	Green Processing Technologies Inc
TMGY.OB	Terminus Energy Inc
TMHO.OB	Talisman Holdings
TMICY.OB	Trend Micro Adr
TMJG.OB	Tamija Gold & Diamon
TMKXY.OB	Tmk Oao
TMLSF.OB	Telmex Intl Shs A
TMLVF.OB	Tamerlane Ventures I
TMMI.OB	T M M Inc New
TMMM.OB	T3 Motion Inc
TMNSF.OB	Temenos Group Ag Nam
TMOAF.OB	Tomtom Nv Amsterdam
TMOL.OB	Trimol Group Inc
TMRAF.OB	Tomra Systems A/S/A
TMRAY.OB	Tomra Systems A/S/A
TMSH.OB	Timeshare Holdings
TMTF.OB	Tremont Fair Inc.
TMTNF.OB	Toromont Inds Ltd Cd
TMTP.OB	Tmt Capital Corp
TMWEF.OB	Timberwest Forest Cp
TMXGF.OB	Tmx Group Inc.
TMXN.OB	Trimax Corporation
TMXRF.OB	Temex Res Corp
TMYEQ.OB	Transmeridian Explor
TNABY.OB	Tenaga Nasional Berh
TNCGF.OB	Tio Networks Corp
TNCXQ.OB	Network Connection Inc
TNEN.OB	True North Energy Cp
TNEX.OB	Tunex Intl Inc New
TNEYF.OB	Tango Energy Inc
TNFG.OB	Terra Nova Finl New
TNGKF.OB	Tanami Gold Nl [F]
TNGL.OB	Tonogold Res Inc
TNGMF.OB	True North Gems Inc
TNGS.OB	Titan Oil & Gas Inc
TNHPF.OB	Technip Sa
TNJIF.OB	Tianjin Capital Envi
TNKY.OB	Tn-K Energy Group
TNLX.OB	Trans-Lux Corporation
TNMLF.OB	Trillium North Min
TNMRY.OB	Trinity Mirror Plc S
TNNFF.OB	Tenon Limited
TNPH.OB	Tianan Pharmaceutic
TNREF.OB	Taranis Res Inc
TNRI.OB	Titan Resources Intl
TNRK.OB	Tnr Technical Inc
TNRSF.OB	Tenaris Sa Luxembrg
TNSB.OB	Transbotics Corporation
TNSGF.OB	Transgaming Inc.
TNSIQ.OB	Trinsic Inc
TNSX.OB	Transax International Ltd
TNTFF.OB	Tnt Nv Ord Shs
TNTTY.OB	Tnt N.V.  Ads
TNUMF.OB	Titanium Resources
TNUS.OB	Total Nutraceutical
TNVMF.OB	Terra Nova Minerals
TNWKQ.OB	Tectonic Network Inc
TNXI.OB	Telanetix Inc
TOCOF.OB	Tom Group Limited
TODM.OB	Tonapah Divide Mng
TOELF.OB	Tokyo Electron Ltd
TOELY.OB	Tokyo Electron Ltd
TOEYF.OB	Toro Energy Ltd
TOFS.OB	247Mgi Inc
TOGI.OB	Tornado Gold Intl Cp
TOIPF.OB	Thai Oil Public
TOISF.OB	Toshiba Plant Sys
TOKUF.OB	Tokyu Corp
TOLAY.OB	Tokyu Land Corp Adr
TOLWF.OB	Trican Well Service
TOMZ.OB	Tomi Environmental
TONEQ.OB	Tierone Corporation
TONPY.OB	Toppan Printing Ltd
TOOT.OB	Tootie Pie Company
TOPZ.OB	Topza Resources Inc
TORSF.OB	Torstar Corp Cl-B Cd
TORVF.OB	Torch River Resource
TORW.OB	Torrington Water Co
TORXF.OB	Gleichen Res Ltd
TOSBF.OB	Toshiba Corp
TOSYY.OB	Toshiba Corporation
TOTDF.OB	Toto Co Ltd Ord
TOTDY.OB	Toto Ltd.
TOTG.OB	2-Track Global Inc
TOTRF.OB	Toyo Tire And Rubber
TOTZF.OB	Total Energy Service
TOUSQ.OB	Tousa Inc
TOVC.OB	Torvec Inc
TOYOF.OB	Toyota Motor Corporation
TPAC.OB	Trans-Pac Aerospace
TPBM.OB	Tulip Biomed Inc
TPCA.OB	Tropicana Entmt Inc
TPCS.OB	Techprecision Corp
TPGRF.OB	Tapango Res Ltd
TPHM.OB	Thomas Pharmaceuticl
TPID.OB	True Product Id Inc
TPIUY.OB	Tpi - Triunfo Partic
TPIV.OB	Tapimmune Inc
TPNEF.OB	3P Intl Energy Corp
TPNL.OB	3Pea Intl Inc
TPNTF.OB	Third Point Offshore
TPPHQ.OB	Tapestry Pharma Inc
TPPPF.OB	Triple P Nv
TPRFF.OB	Gran Columbia Gold
TPRP.OB	Tower Properties
TPTGF.OB	Topotarget A/S Copen
TPTJF.OB	Topps Tiles Plc
TPUTQ.OB	Barzel Industries Inc.
TPUWQ.OB	Barzel Industries Inc.
TPVTF.OB	Tpv Technology Ltd
TRAB.OB	Therabiogen Inc
TRAC.OB	Track Data Corporation
TRARF.OB	Teras Resources Inc
TRAUF.OB	Transurban Gr Staple
TRBCQ.OB	Tribune Co Debs 29
TRBD.OB	Turbodyne Techs Inc
TRBI.OB	Transferorbit Corp
TRBX.OB	Trb Systems Intl Inc
TRCH.OB	Torchlight Energy Resources Inc
TRCLF.OB	Trans Cosmos
TRCY.OB	Tri City Bankshares
TRDM.OB	Trend Mining Co
TRDQ.OB	Tradequest Intl
TRDX.OB	Trend Exploration I
TRDY.OB	Trudy Corp
TRENQ.OB	Torrent Energy Corp
TRER.OB	Texas Rare Earth Resources Corp
TREVF.OB	Trevali Res Corp
TRGAF.OB	Trigon Agri A/S
TRGD.OB	Tara Gold Resources
TRIAF.OB	Trioil Res Ltd
TRIE.OB	Tire Intl Envriro So
TRIS.OB	Tri-S Security Corp
TRJTF.OB	Trijet Mng Corp
TRKG.OB	Tracking Corporation
TRKP.OB	Turkpower Corp
TRKX.OB	Trek Resources Inc
TRLDF.OB	Threegold Resources Inc.
TRLSF.OB	Temple Real Estate
TRMAQ.OB	Trico Marine Services Inc.
TRMLF.OB	Tourmaline Oil Corp
TRMNF.OB	Trueclaim Expl Inc
TRNIQ.OB	Trans Inds Inc
TRNT.OB	Transnet Corp
TROAF.OB	Torotrak Plc
TROG.OB	Triumph Oil & Gas
TROIF.OB	Tri Origin Exp Ltd
TROOF.OB	Trio Gold Corp [F]
TROV.OB	Trovagene Inc
TROX.OB	Tronox Inc
TROXV.OB	Tronox Inc
TRQYF.OB	Torquay Oil Corp.
TRRE.OB	Terra Energy Resources
TRRXF.OB	Tnr Gold Corp
TRSDF.OB	Tiger Resouces Ltd
TRSFF.OB	Tres-Or Resources Lt
TRSI.OB	Trophy Resources Inc.
TRSU.OB	Treasure State Bk Mt
TRTB.OB	True 2 Beauty Inc
TRTH.OB	Trai Thien Usa Inc
TRUHY.OB	Truly Intl Holdings
TRUKQ.OB	Builders Transport I
TRUMF.OB	Terumo Corporation
TRUMY.OB	Terumo Corp Unsp Adr
TRVB.OB	Tri-Valley Bank
TRVJF.OB	Equitas Res Corp
TRVZF.OB	TREVIA PLC- YAHOO! FINANCE
TRXAQ.OB	Tronox Incorporated
TRXBQ.OB	Tronox Cmn Cl B
TRXI.OB	Trx Inc.
TRYF.OB	Trycera Financial
TRYIF.OB	Toray Inds Inc Ord
TRYIY.OB	Toray Inds Inc Adr
TRYLF.OB	Teryl Resources Corp.
TRYRF.OB	Troy Res Nl   A$25 P
TRYXF.OB	Troymet Expl Crp Ord
TRZBF.OB	Transat At Cl B Vtg
TSAN.OB	Truesport Alliances & Entmt Lt
TSAS.OB	Tensas Inc
TSCC.OB	Tech Solutions
TSCDF.OB	Tesco Plc  Ord
TSCDY.OB	Tesco Plc Spons Adr
TSDRF.OB	Tsodilo Resources
TSEE.OB	Twistee Treat Corp
TSGTF.OB	Tsingtao Brewery Ser
TSGTY.OB	Tsingtao Brewery Adr
TSGZF.OB	Tristar Gold Inc
TSHO.OB	Tradeshow Mktg Co
TSIOF.OB	361 Degrees Intl
TSLI.OB	Tapslide Inc
TSLLF.OB	Tassal Group Ltd
TSNI.OB	Techniscan Inc.
TSNP.OB	Tesoro Enterprises
TSOH.OB	Tri-State 1St Banc
TSPG.OB	Tgi Solar Power Gr
TSRMF.OB	Treasury Metals
TSRR.OB	Tradestar Resources
TSSP.OB	Trendsetter Solar Pr
TSSR.OB	Tissera Inc
TSTA.OB	Turbosonic Technologies Inc
TSTIF.OB	Ts03 Inc
TSTRQ.OB	Terrestar Corporation
TSUAF.OB	Transeuro Energy Cor
TSUKF.OB	Toyo Suisan Kaisha
TSUKY.OB	Toyo Suisan Kaisha L
TSVXF.OB	Trnsfld Svcs Ifrstr
TSYHF.OB	Travelsky Technology Ltd
TSYI.OB	Terra Systems Inc.
TTAPF.OB	Thai Tap Water
TTCH.OB	Ttcm China Inc.
TTCNF.OB	Telit Communications
TTCS.OB	Tie Technologies New
TTDKY.OB	Tdk Corporation
TTDZ.OB	Triton Distribution
TTEG.OB	Turbine Truck Engine
TTFNF.OB	Total S.A.
TTGL.OB	Titan Global Hldgs
TTHG.OB	Titanium Hldgs Group
TTII.OB	Tree Top Industries
TTIN.OB	Transfer Technology
TTKA.OB	Tatonka Oil And Gas Inc.
TTLO.OB	Torotel Inc
TTMRF.OB	Ttm Resources Inc.
TTNC.OB	Tecton Corp [Nv]
TTNDY.OB	Techtronic Industries Co. Ltd.
TTNP.OB	Titan Pharma Inc
TTNUF.OB	Titanium Group Ltd
TTOPF.OB	Toronto Pictures Inc
TTPPF.OB	Total Produce Plc
TTRAF.OB	Telstra Corp Ltd
TTRHF.OB	Terra Energy Corp
TTRIF.OB	Thermo Tech Technologies Inc
TTRXQ.OB	Tetragenex Pharma
TTTXF.OB	Trinity Ltd
TTVLF.OB	Tui Travel Plc
TTWPF.OB	Thai Tap Water Suppl
TTWSF.OB	Thai Tap Water Suppl
TTXP.OB	Trilliant Exploratn
TTYGF.OB	Triton Energy Corp
TUBM.OB	Tube Media Corp
TUCN.OB	Hotel Management Systems Inc.
TUDMF.OB	Thundermin Res Inc
TUEFF.OB	Titan Uranium Inc
TUFF.OB	Tuffnell Ltd
TUFUF.OB	Thai Union Frzn Uts
TUIC.OB	Transportatn Comp
TUIFF.OB	Tui Ag
TULCF.OB	Telus Corp
TUMIF.OB	Tumi Res Ltd
TURV.OB	Two Rivers Water Co.
TUWLF.OB	Tullow Oil Plc Ord
TUWOY.OB	Tullow Oil Adr
TUXS.OB	Tuxis Corp
TUYU.OB	Trueyou.Com Inc
TVBCF.OB	Television Broadcast
TVBCY.OB	Television Broadcast
TVCE.OB	Tvc Telecom Incorporated
TVCFF.OB	Tournigan Energy Ltd
TVER.OB	Terrace Ventures Inc
TVFCF.OB	Television Francaise
TVFZF.OB	Trevi Finanziari Ind
TVGTF.OB	Tvg Technologies Ltd
TVIPF.OB	T V I Pacific Inc Fg
TVLF.OB	Tenn Valley Fin Hldg
TVLS.OB	Travelstar Inc
TVNB.OB	Turbotville Natl Bk
TVOC.OB	Texas Vanguard Oil Co
TVOG.OB	Turner Valley Oilgas
TWAIQ.OB	T W A
TWCF.OB	Town & Country Finl
TWDIF.OB	Trade Winds Ventures
TWDL.OB	Texas Wyoming Drilli
TWFH.OB	24Holdings Inc
TWHR.OB	The Washtenaw Group
TWIRF.OB	Tree Is Wire Inc Fd
TWKGQ.OB	Trenwick Group Ltd
TWLO.OB	Twl Corp
TWNE.OB	Towne Bancorp Inc.
TWNNF.OB	Trelawney Mining And
TWODF.OB	Taylor Wimpey Plc
TWOS.OB	Teledata World Servi
TWSRF.OB	Tower Sem Wt 3/15/11
TWTRQ.OB	Tweeter Home Ent
TWTV.OB	Two Way Tv [Us] Inc
TWWI.OB	Thrive World Wide
TXEGQ.OB	Theater Xtreme Entmt
TXEMF.OB	Templeton Emerging M
TXHE.OB	Texhoma Energy Inc
TXHG.OB	Tx Holdings Inc
TXIC.OB	Tongxin International Ltd.
TXICU.OB	Tongxin International Ltd
TXICW.OB	Tongxin International Ltd.
TXLZF.OB	Tesla Exploration Ltd
TXMC.OB	Tirex Corp [The]
TXPO.OB	Txp Corporation
TXSC.OB	Texas Sweet Crude Oi
TXTM.OB	Echo Metrix Inc.
TXVN.OB	Texada Ventures New
TYBT.OB	Trinity Bank Na [Tx]
TYCB.OB	Taylor Calvin B Bksh
TYEKF.OB	Thyssenkrupp Ag
TYFG.OB	Tri County Financial
TYHJF.OB	Tyhee Development Co
TYHOF.OB	Toyota Tsusho Ord
TYIDF.OB	Toyota Industries Cp
TYIDY.OB	Toyota Industries Corporation
TYOBY.OB	Toyobo Co Ltd Adr
TYOYY.OB	Taiyo Yuden Ltd Adr
TYPFF.OB	Typhoon Exploration
TYRIA.OB	Trey Resources Cl A
TYTN.OB	Tytan Holdings Inc.
TZLTF.OB	Tz Ltd
TZNMF.OB	Tanzania Minerals Co
TZNOF.OB	Tanzanite One Limite
TZPC.OB	Thermafreeze Product
TZWLF.OB	Tranzeo Wireless Tec
UABK.OB	United Americn Bk Ca
UAHC.OB	United Amer Healthcr
UAMA.OB	United American Corp
UAMY.OB	U S Antimony Corp
UAPC.OB	United American Petroleum Corp
UASB.OB	United American Sb
UBAA.OB	Urbana Corp Cl A
UBMI.OB	United Bancorp [Mi]
UBMJF.OB	United Busines Media
UBPT.OB	Union Bancorp [Pa]
UBRG.OB	Universal Bioenergy
UBSBF.OB	Unique Broadband Sys
UBSFF.OB	Ubisoft Entertainment S.A.
UBSFY.OB	Ubisoft Ent. Adr
UBSRF.OB	Union Bk Swtzld Reg
UBYH.OB	Ubuyholdings Inc
UCBH.OB	Ucbh Holdings Inc
UCBHQ.OB	Ucbh Holdings Inc
UCBJF.OB	Ucb S A
UCBN.OB	United Commerce Bancorp
UCCC.OB	Uan Cultural & Creat
UCHB.OB	Uc Hub Group Inc
UCHC.OB	Uni Core Hldgs Corp
UCIA.OB	Uci Medical Affiliat
UCMT.OB	Universal Cap Mgmt
UCPC.OB	Unicapital Corporati
UCPLF.OB	United Corps Ltd
UCRLF.OB	Uc Resources Ltd
UCRP.OB	Usse Corp.
UCSO.OB	United Consortium
UCTN.OB	Ctn Media Group Inc
UDHC.OB	Ulysses Diversified
UDHI.OB	Union Dental Holdings Inc.
UDIRF.OB	United Internet Ag &
UDRWQ.OB	U.S. Dry Cleaning Wt
UDRYQ.OB	U.S. Dry Cleaning Cp
UDWK.OB	US Dataworks Inc New
UEEC.OB	United Ecoenergy Corp.
UEGY.OB	Usd Energy Corp
UEHPY.OB	Ultra Electronics Ho
UEPCP.OB	Union Elec Co $4.30
UEPEM.OB	Union El Co 4.00  10
UEPEN.OB	Union El Co 3.50 10
UEPEO.OB	Union El Co 4.50  10
UEPEP.OB	Union El Co 4.56  10
UETMF.OB	Univ Ent Corp
UEXCF.OB	Uex Corp
UFEFF.OB	Uranium Focused Ener
UFFC.OB	Ufood Restaurant Grp
UFGSY.OB	Unipol Gruppo Fn Adr
UFMG.OB	Universal Mfg Co
UGDIF.OB	Unigold Inc
UGDM.OB	Universal Gold Minin
UGFNF.OB	Unipol Gruppo Finanz
UGHO.OB	Universal Guardian Holdings Inc.
UGLLF.OB	Ugl Ltd
UGNE.OB	Unigene Labs Inc
UGSI.OB	Underground Solution
UGTRF.OB	Uniglobe.Com Inc B
UHLN.OB	US Highland Inc
UIBT.OB	Universal Ice Bl New
UIHC.OB	United Insurance Holdings Corp
UIHCW.OB	United Insurance Wt
UISZP.OB	Unisys Corp Ser A Pf
UITA.OB	Utilicraft Aerospace
UITK.OB	Ultitek Ltd.
ULEIQ.OB	Ultimate Escapes
ULEWQ.OB	Ultimate Escape Wts
ULFS.OB	Ultimate Franchise
ULTXF.OB	Ultra Lithium
ULUCF.OB	Ultra Uranium Corp
UMAM.OB	Umami Sustainable Se
UMAME.OB	Umami Sustainable Se
UMCN.OB	Umc Inc.
UMGZF.OB	United Mng Group Inc
UMICF.OB	Umicore Sa
UMJMF.OB	Ursa Major Minerals
UMNG.OB	Umining Resources Inc.
UNBLF.OB	Unibail Sa Act
UNCFF.OB	Unicredito Italia Az
UNCHF.OB	Unicharm Corp Ord
UNCHY.OB	Unicharm Corp Adr
UNCIF.OB	Unicredito Italiano
UNCLQ.OB	Mru Holdings Inc
UNCO.OB	Unico Inc [Az]
UNDR.OB	Undersea Recovery Co
UNDT.OB	Universal Detection
UNGS.OB	US Natural Gas Corp
UNHC.OB	Unison Healthcare Co
UNIB.OB	University Bncp Mich
UNIEF.OB	Uni Select Inc Cda
UNIGF.OB	Universal Wing
UNISZ.OB	Unilife Corporation.
UNLA.OB	Unilava Corporation
UNLNF.OB	Unilever Nv Cert Shs
UNLRF.OB	Unilever Indones Tbk
UNMG.OB	Unimark Group Inc
UNMN.OB	United Mines Inc-
UNNF.OB	Union Natl Fincl Corp [Pa]
UNQT.OB	Union Equity Inc
UNRG.OB	United Energy Corp
UNRH.OB	Unr Hldgs Inc
UNTN.OB	United Tenn Bankshs
UNVC.OB	Univec Inc.
UNWL.OB	Uniwell Electronic Corp
UOLGY.OB	Uol Group Limited
UOMO.OB	Uomo Media Inc
UOVEF.OB	United Overseas Bk S
UOVEY.OB	United Overseas Bk L
UPBS.OB	Upstream Biosciences
UPCO.OB	Universal Potash Corp Inc.
UPFC.OB	United Panam Fin
UPHN.OB	Uphonia Inc
UPMKY.OB	Upm Kymnene Cp Ads
UPNRF.OB	Uponor Oyj Shs A
UPNT.OB	Uplift Nutrition Inc
UPRD.OB	Upward Technology Co
UPSN.OB	Upsnap Inc.
UPST.OB	Upstream Worldwide
UPWRF.OB	Universal Pwr Corp
UPWT.OB	Ultra Pure Water Tec
URAGF.OB	Uragold Bay Res Inc
URBF.OB	Urban Barns Foods
URBT.OB	Urban Televsion New
URCFF.OB	Uracan Resources Ltd
URCO.OB	Uranium 308 Corp
URGP.OB	Urigen Pharmaceutcls
URHG.OB	United Resources Hol
URHN.OB	Uranium Hunter Corp
URIRP.OB	United Rentals Tr I
URNAF.OB	Urbana Corp
URNMF.OB	Uranium North Res
URNXF.OB	Uranex N.L.
URPLF.OB	United Reef Ltd
URPTF.OB	Uranium Partc Corp
URVNF.OB	Uravan Minerals Inc
URXE.OB	Mustang Geothermal
USAE.OB	U.S. Aerospace Inc
USAM.OB	U.S. Automotive Manufacturing Inc
USBK.OB	Usa Bank
USCC.OB	Uschina Channel Inc
USCS.OB	Uscorp
USDC.OB	Usdata Corp
USEI.OB	US Energy Initiatives Corporation
USEYQ.OB	U.S. Energy Systems Inc.
USFC.OB	Usa Synthetic Fuel Corp
USFM.OB	US Farms Inc
USGA.OB	US Global Nanospace
USGCF.OB	US Gold Cdn Acquisit
USHP.OB	US Helicopter Corp
USLQ.OB	US Liquids Inc
USMN.OB	U.S. Natural Nutrients And Minerals Inc.
USMT.OB	US Metro Bank Ca
USNR.OB	Usn Corp
USNZY.OB	Usiminas Sa Adr Regs
USOG.OB	United States Oil An
USOO.OB	US 1 Industries
USPR.OB	U.S. Precious Metals Inc.
USPS.OB	Ultimate Sports Inc.
USRC.OB	Unisource Corp
USRE.OB	Usa Real Est Inv Tr
USSIF.OB	U.S. Silver Corp
USST.OB	Usa Signal Tech Inc
USSU.OB	Usa Superior Energy
USTX.OB	U S T M A N Technologies Inc
USVO.OB	Usa Video Interactive Corp
USWF.OB	US Wind Farming Inc
UTARY.OB	Utair Spons Adr
UTGN.OB	Utg Inc
UTOG.OB	Intelbahn Inc New
UTOGD.OB	Great Panther Silver Limited
UTOGE.OB	Uniontown Energy Inc
UTREF.OB	U308 Corp
UTRK.OB	Universal Tracking
UTRM.OB	United Treatment Cen
UTRX.OB	Unitronix Corp
UTYW.OB	Unity Wireless Corp
UUGRY.OB	United Utilities Gro
UUICF.OB	United Urban Invstm
UULFF.OB	Universal Uranium Ltd
UURAF.OB	Ucore Rare Metals
UVCL.OB	Univercell Holdings
UVFT.OB	Uv Flu Technologies
UVIC.OB	Unilens Vision Inc
UVPOF.OB	Univanich Palm Oil
UVSE.OB	Universal Energy Corp.
UVSLQ.OB	Universal Auto Ind
UVSS.OB	Universal Sys New
UVUM.OB	Uvumobile Inc
UVVZP.OB	Universal Corp Pfd
UVYZY.OB	Uralsvyazinform Spon
UWBK.OB	United Western Bancorp Inc.
UWHR.OB	Uwharrie Capital Corp
UWKI.OB	Uwink Inc [Del]
UWRL.OB	US Wireless Online
UXGAW.OB	U S Gold Corp
UXPAF.OB	Uranium Exploration
UYMG.OB	Unity Management Grp
UZZFF.OB	United Protection Se
VAALF.OB	Tiomin Resources Inc
VABB.OB	Virginia Bank Bancsh
VABK.OB	Virginia Natl Bnk
VAERF.OB	Virginia Energy Res
VAEV.OB	Vanity Events
VALGF.OB	Valgold Resources
VANTF.OB	Vantex Resources Ltd
VAPHQ.OB	Vaso Active Pharma A
VASO.OB	Vasomedical Inc
VATKF.OB	Vatukoula Gold Mines
VBBK.OB	Vibra Bank [Ca]
VBDG.OB	Vertical Branding Inc.
VBHLF.OB	Virgin Blue Hldgs
VBRE.OB	Vibe Records Inc.
VBREE.OB	Vibe Records Inc.
VBTC.OB	Vubotics Inc.
VCANF.OB	Volcan Comapnia Mine
VCAOF.OB	Vector Aerospace Cor
VCBB.OB	Ventura County Bk Ca
VCBC.OB	Valley Comty Bk [Ca]
VCBP.OB	Valley Commerce Ca
VCBS.OB	Virginia Community B
VCII.OB	Vivicells Intl Inc
VCISF.OB	Vinci Sa
